country,city,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
UK,Perth,Rapid,0.3,0.3,7.33,1.22,8.94,24.433,50.0,18/07/2019 15:36:00,1563456960.0,3,2019.0,15,36,18/07/2019 15:54:00,1563458040.0,3,2019.0,15,54,0,Normal
UK,Kinross,Rapid,0.2,0.2,7.7,0.0,0.0,38.5,50.0,18/07/2019 15:42:00,1563457320.0,3,2019.0,15,42,18/07/2019 15:54:00,1563458040.0,3,2019.0,15,54,0,Normal
UK,Perth,Rapid,0.2,0.2,3.19,0.39,1.24,15.95,50.0,18/07/2019 15:43:00,1563457380.0,3,2019.0,15,43,18/07/2019 15:55:00,1563458100.0,3,2019.0,15,55,0,Normal
UK,Kinross,Rapid,0.23,0.23,4.271,0.0,0.0,18.57,50.0,18/07/2019 15:49:00,1563457740.0,3,2019.0,15,49,18/07/2019 16:03:00,1563458580.0,3,2019.0,16,3,0,Normal
UK,Blairgowrie,Rapid,0.23,0.23,4.35,0.0,0.0,18.913,50.0,18/07/2019 15:51:00,1563457860.0,3,2019.0,15,51,18/07/2019 16:05:00,1563458700.0,3,2019.0,16,5,0,Normal
UK,Perth,Rapid,0.2,0.2,2.27,1.18,2.68,11.35,50.0,18/07/2019 15:56:00,1563458160.0,3,2019.0,15,56,18/07/2019 16:08:00,1563458880.0,3,2019.0,16,8,0,Normal
UK,Perth,Fast,1.93,1.93,4.216,0.4,1.69,2.184,7.0,18/07/2019 16:16:00,1563459360.0,3,2019.0,16,16,18/07/2019 18:12:00,1563466320.0,3,2019.0,18,12,0,Normal
UK,Kinross,Rapid,0.42,0.42,5.83,0.0,0.0,13.881,50.0,18/07/2019 16:17:00,1563459420.0,3,2019.0,16,17,18/07/2019 16:42:00,1563460920.0,3,2019.0,16,42,0,Normal
UK,Perth,Fast,0.87,0.87,9.215,1.07,9.86,10.592,22.0,18/07/2019 16:19:00,1563459540.0,3,2019.0,16,19,18/07/2019 17:11:00,1563462660.0,3,2019.0,17,11,0,Normal
UK,Pitlochry,Rapid,0.28,0.28,10.84,0.4,4.34,38.714,50.0,18/07/2019 16:26:00,1563459960.0,3,2019.0,16,26,18/07/2019 16:43:00,1563460980.0,3,2019.0,16,43,0,Normal
UK,Kinross,Rapid,1.47,1.47,19.225,0.0,0.0,13.078,50.0,18/07/2019 16:39:00,1563460740.0,3,2019.0,16,39,18/07/2019 18:07:00,1563466020.0,3,2019.0,18,7,0,Normal
UK,Auchterarder,Rapid,0.33,0.33,11.56,0.0,0.0,35.03,50.0,18/07/2019 16:41:00,1563460860.0,3,2019.0,16,41,18/07/2019 17:01:00,1563462060.0,3,2019.0,17,1,0,Normal
UK,Blairgowrie,Rapid,0.08,0.08,1.02,0.69,0.7,12.75,50.0,18/07/2019 16:47:00,1563461220.0,3,2019.0,16,47,18/07/2019 16:52:00,1563461520.0,3,2019.0,16,52,0,Normal
UK,Dunkeld,Rapid,0.27,0.27,4.85,0.81,3.93,17.963,50.0,18/07/2019 16:52:00,1563461520.0,3,2019.0,16,52,18/07/2019 17:08:00,1563462480.0,3,2019.0,17,8,0,Normal
UK,Perth,Fast,0.12,0.12,2.516,0.0,0.0,20.967,22.0,18/07/2019 17:11:00,1563462660.0,3,2019.0,17,11,18/07/2019 17:18:00,1563463080.0,3,2019.0,17,18,0,Normal
UK,Perth,Rapid,0.37,0.37,5.35,0.84,4.49,14.459,50.0,18/07/2019 17:11:00,1563462660.0,3,2019.0,17,11,18/07/2019 17:33:00,1563463980.0,3,2019.0,17,33,0,Normal
UK,Kinross,Rapid,0.45,0.45,15.11,0.0,0.0,33.578,50.0,18/07/2019 17:15:00,1563462900.0,3,2019.0,17,15,18/07/2019 17:42:00,1563464520.0,3,2019.0,17,42,0,Normal
UK,Perth,Fast,0.82,0.82,2.792,0.5,1.4,3.405,22.0,18/07/2019 17:24:00,1563463440.0,3,2019.0,17,24,18/07/2019 18:13:00,1563466380.0,3,2019.0,18,13,0,Normal
UK,Perth,Rapid,0.83,0.83,32.36,0.0,0.0,38.988,50.0,18/07/2019 17:41:00,1563464460.0,3,2019.0,17,41,18/07/2019 18:31:00,1563467460.0,3,2019.0,18,31,0,Normal
UK,Auchterarder,Rapid,0.43,0.43,7.31,0.79,5.77,17.0,50.0,18/07/2019 17:52:00,1563465120.0,3,2019.0,17,52,18/07/2019 18:18:00,1563466680.0,3,2019.0,18,18,0,Normal
UK,Kinross,Rapid,0.58,0.58,15.63,0.21,3.28,26.948,50.0,18/07/2019 18:02:00,1563465720.0,3,2019.0,18,2,18/07/2019 18:37:00,1563467820.0,3,2019.0,18,37,0,Normal
UK,Kinross,Rapid,0.8,0.8,22.61,0.49,11.08,28.262,50.0,18/07/2019 18:07:00,1563466020.0,3,2019.0,18,7,18/07/2019 18:55:00,1563468900.0,3,2019.0,18,55,0,Normal
UK,Aberfeldy,Rapid,0.1,0.1,4.38,0.0,0.0,43.8,50.0,18/07/2019 18:08:00,1563466080.0,3,2019.0,18,8,18/07/2019 18:14:00,1563466440.0,3,2019.0,18,14,0,Normal
UK,Perth,Rapid,0.75,0.75,17.68,0.0,0.0,23.573,50.0,18/07/2019 18:14:00,1563466440.0,3,2019.0,18,14,18/07/2019 18:59:00,1563469140.0,3,2019.0,18,59,0,Normal
UK,Perth,Rapid,0.15,0.15,4.5,0.0,0.0,30.0,50.0,18/07/2019 18:23:00,1563466980.0,3,2019.0,18,23,18/07/2019 18:32:00,1563467520.0,3,2019.0,18,32,0,Normal
UK,Dunkeld,Rapid,0.07,0.07,2.14,0.83,1.78,30.571,50.0,18/07/2019 18:42:00,1563468120.0,3,2019.0,18,42,18/07/2019 18:46:00,1563468360.0,3,2019.0,18,46,0,Normal
UK,Perth,Fast,1.35,1.35,20.686,0.0,0.0,15.323,22.0,18/07/2019 18:47:00,1563468420.0,3,2019.0,18,47,18/07/2019 20:08:00,1563473280.0,3,2019.0,20,8,0,Normal
UK,Kinross,Rapid,0.28,0.28,4.94,0.0,0.0,17.643,50.0,18/07/2019 18:47:00,1563468420.0,3,2019.0,18,47,18/07/2019 19:04:00,1563469440.0,3,2019.0,19,4,0,Normal
UK,Kinross,Rapid,0.0,0.0,0.062,0.0,0.0,0.0,50.0,18/07/2019 18:56:00,1563468960.0,3,2019.0,18,56,18/07/2019 18:56:00,1563468960.0,3,2019.0,18,56,0,Normal
UK,Kinross,Rapid,1.0,1.0,26.28,0.0,0.0,26.28,50.0,18/07/2019 19:00:00,1563469200.0,3,2019.0,19,0,18/07/2019 20:00:00,1563472800.0,3,2019.0,20,0,0,Normal
UK,Kinross,Rapid,0.32,0.32,13.82,0.0,0.0,43.188,50.0,18/07/2019 19:23:00,1563470580.0,3,2019.0,19,23,18/07/2019 19:42:00,1563471720.0,3,2019.0,19,42,0,Normal
UK,Auchterarder,Rapid,0.22,0.22,7.15,0.45,3.22,32.5,50.0,18/07/2019 19:39:00,1563471540.0,3,2019.0,19,39,18/07/2019 19:52:00,1563472320.0,3,2019.0,19,52,0,Normal
UK,Pitlochry,Rapid,1.02,1.02,22.21,0.0,0.0,21.775,50.0,18/07/2019 19:41:00,1563471660.0,3,2019.0,19,41,18/07/2019 20:42:00,1563475320.0,3,2019.0,20,42,0,Normal
UK,Kinross,Rapid,0.6,0.6,22.35,0.84,18.77,37.25,50.0,18/07/2019 19:50:00,1563472200.0,3,2019.0,19,50,18/07/2019 20:26:00,1563474360.0,3,2019.0,20,26,0,Normal
UK,Dunkeld,Rapid,0.55,0.55,18.26,0.16,2.92,33.2,50.0,18/07/2019 20:06:00,1563473160.0,3,2019.0,20,6,18/07/2019 20:39:00,1563475140.0,3,2019.0,20,39,0,Normal
UK,Perth,Rapid,0.32,0.32,9.25,0.0,0.0,28.906,50.0,18/07/2019 20:24:00,1563474240.0,3,2019.0,20,24,18/07/2019 20:43:00,1563475380.0,3,2019.0,20,43,0,Normal
UK,Auchterarder,Rapid,0.28,0.28,5.46,0.0,0.0,19.5,50.0,18/07/2019 20:41:00,1563475260.0,3,2019.0,20,41,18/07/2019 20:58:00,1563476280.0,3,2019.0,20,58,0,Normal
UK,Perth,Rapid,1.55,1.55,15.332,0.0,0.0,9.892,50.0,18/07/2019 20:41:00,1563475260.0,3,2019.0,20,41,18/07/2019 22:14:00,1563480840.0,3,2019.0,22,14,0,Normal
UK,Crieff,Rapid,0.03,0.03,0.218,1.21,0.26,7.267,50.0,18/07/2019 20:53:00,1563475980.0,3,2019.0,20,53,18/07/2019 20:55:00,1563476100.0,3,2019.0,20,55,0,Normal
UK,Perth,Fast,2.4,2.4,25.964,0.0,0.0,10.818,22.0,18/07/2019 20:53:00,1563475980.0,3,2019.0,20,53,18/07/2019 23:17:00,1563484620.0,3,2019.0,23,17,0,Normal
UK,Crieff,Rapid,0.35,0.35,10.51,0.0,0.0,30.029,50.0,18/07/2019 20:59:00,1563476340.0,3,2019.0,20,59,18/07/2019 21:20:00,1563477600.0,3,2019.0,21,20,0,Normal
UK,Dunkeld,Rapid,0.28,0.28,11.997,0.83,9.96,42.846,50.0,18/07/2019 22:10:00,1563480600.0,3,2019.0,22,10,18/07/2019 22:27:00,1563481620.0,3,2019.0,22,27,0,Normal
UK,Auchterarder,Rapid,0.67,0.67,16.329,0.0,0.0,24.372,50.0,18/07/2019 22:21:00,1563481260.0,3,2019.0,22,21,18/07/2019 23:01:00,1563483660.0,3,2019.0,23,1,0,Normal
UK,Kinross,Rapid,0.17,0.17,7.53,0.37,2.79,44.294,50.0,18/07/2019 23:15:00,1563484500.0,3,2019.0,23,15,18/07/2019 23:25:00,1563485100.0,3,2019.0,23,25,0,Normal
UK,Pitlochry,Rapid,0.53,0.53,12.06,0.0,0.0,22.755,50.0,18/07/2019 23:47:00,1563486420.0,3,2019.0,23,47,19/07/2019 00:19:00,1563488340.0,4,2019.0,0,19,0,Normal
UK,Perth,Rapid,0.05,0.05,2.26,0.67,1.51,45.2,50.0,19/07/2019 00:32:00,1563489120.0,4,2019.0,0,32,19/07/2019 00:35:00,1563489300.0,4,2019.0,0,35,0,Normal
UK,Perth,Rapid,0.05,0.05,0.79,0.0,0.0,15.8,50.0,19/07/2019 00:58:00,1563490680.0,4,2019.0,0,58,19/07/2019 01:01:00,1563490860.0,4,2019.0,1,1,0,Normal
UK,Perth,Rapid,0.02,0.02,0.097,0.61,0.06,4.85,50.0,19/07/2019 01:06:00,1563491160.0,4,2019.0,1,6,19/07/2019 01:07:00,1563491220.0,4,2019.0,1,7,0,Normal
UK,Perth,Rapid,0.0,0.0,0.056,0.0,0.0,0.0,50.0,19/07/2019 01:10:00,1563491400.0,4,2019.0,1,10,19/07/2019 01:10:00,1563491400.0,4,2019.0,1,10,0,Normal
UK,Perth,Rapid,0.02,0.02,0.112,0.0,0.0,5.6,50.0,19/07/2019 01:51:00,1563493860.0,4,2019.0,1,51,19/07/2019 01:52:00,1563493920.0,4,2019.0,1,52,0,Normal
UK,Perth,Rapid,0.02,0.02,0.086,0.0,0.0,4.3,50.0,19/07/2019 02:15:00,1563495300.0,4,2019.0,2,15,19/07/2019 02:16:00,1563495360.0,4,2019.0,2,16,0,Normal
UK,Perth,Rapid,0.08,0.08,0.13,0.36,0.05,1.625,50.0,19/07/2019 02:29:00,1563496140.0,4,2019.0,2,29,19/07/2019 02:34:00,1563496440.0,4,2019.0,2,34,0,Normal
UK,Perth,Fast,0.02,0.02,0.03,0.0,0.0,1.5,7.0,19/07/2019 05:10:00,1563505800.0,4,2019.0,5,10,19/07/2019 05:11:00,1563505860.0,4,2019.0,5,11,0,Normal
UK,Perth,Rapid,0.32,0.32,4.47,0.15,0.67,13.969,50.0,19/07/2019 05:57:00,1563508620.0,4,2019.0,5,57,19/07/2019 06:16:00,1563509760.0,4,2019.0,6,16,0,Normal
UK,Crieff,Rapid,0.52,0.52,5.61,0.61,3.42,10.788,50.0,19/07/2019 06:18:00,1563509880.0,4,2019.0,6,18,19/07/2019 06:49:00,1563511740.0,4,2019.0,6,49,0,Normal
UK,Blairgowrie,Rapid,0.72,0.72,26.6,0.0,0.0,36.944,50.0,19/07/2019 07:16:00,1563513360.0,4,2019.0,7,16,19/07/2019 07:59:00,1563515940.0,4,2019.0,7,59,0,Normal
UK,Perth,Rapid,10.0,10.0,16.01,0.0,0.0,1.601,50.0,19/07/2019 07:24:00,1563513840.0,4,2019.0,7,24,19/07/2019 17:24:00,1563549840.0,4,2019.0,17,24,0,Normal
UK,Aberfeldy,Fast,5.17,5.17,11.891,0.0,0.0,2.3,22.0,19/07/2019 07:54:00,1563515640.0,4,2019.0,7,54,19/07/2019 13:04:00,1563534240.0,4,2019.0,13,4,0,Normal
UK,Perth,Fast,0.3,0.3,3.043,0.0,0.0,10.143,22.0,19/07/2019 07:55:00,1563515700.0,4,2019.0,7,55,19/07/2019 08:13:00,1563516780.0,4,2019.0,8,13,0,Normal
UK,Aberfeldy,Rapid,0.67,0.67,21.99,0.51,11.21,32.821,50.0,19/07/2019 08:13:00,1563516780.0,4,2019.0,8,13,19/07/2019 08:53:00,1563519180.0,4,2019.0,8,53,0,Normal
UK,Perth,Rapid,0.27,0.27,4.27,0.0,0.0,15.815,50.0,19/07/2019 08:34:00,1563518040.0,4,2019.0,8,34,19/07/2019 08:50:00,1563519000.0,4,2019.0,8,50,0,Normal
UK,Perth,Fast,2.53,2.53,6.26,0.21,1.31,2.474,7.0,19/07/2019 08:37:00,1563518220.0,4,2019.0,8,37,19/07/2019 11:09:00,1563527340.0,4,2019.0,11,9,0,Normal
UK,Kinross,Rapid,0.2,0.2,6.75,0.0,0.0,33.75,50.0,19/07/2019 08:48:00,1563518880.0,4,2019.0,8,48,19/07/2019 09:00:00,1563519600.0,4,2019.0,9,0,0,Normal
UK,Perth,Rapid,2.85,2.85,20.076,0.0,0.0,7.044,50.0,19/07/2019 08:49:00,1563518940.0,4,2019.0,8,49,19/07/2019 11:40:00,1563529200.0,4,2019.0,11,40,0,Normal
UK,Dunkeld,Rapid,0.45,0.45,17.56,0.0,0.0,39.022,50.0,19/07/2019 09:31:00,1563521460.0,4,2019.0,9,31,19/07/2019 09:58:00,1563523080.0,4,2019.0,9,58,0,Normal
UK,Kinross,Rapid,0.3,0.3,5.748,0.57,3.28,19.16,50.0,19/07/2019 09:46:00,1563522360.0,4,2019.0,9,46,19/07/2019 10:04:00,1563523440.0,4,2019.0,10,4,0,Normal
UK,Pitlochry,Rapid,0.85,0.85,19.57,0.0,0.0,23.024,50.0,19/07/2019 09:47:00,1563522420.0,4,2019.0,9,47,19/07/2019 10:38:00,1563525480.0,4,2019.0,10,38,0,Normal
UK,Kinross,Rapid,0.23,0.23,9.89,0.0,0.0,43.0,50.0,19/07/2019 09:52:00,1563522720.0,4,2019.0,9,52,19/07/2019 10:06:00,1563523560.0,4,2019.0,10,6,0,Normal
UK,Perth,Rapid,0.63,0.63,14.95,0.0,0.0,23.73,50.0,19/07/2019 10:04:00,1563523440.0,4,2019.0,10,4,19/07/2019 10:42:00,1563525720.0,4,2019.0,10,42,0,Normal
UK,Perth,Fast,2.32,2.32,10.87,0.0,0.0,4.685,22.0,19/07/2019 10:05:00,1563523500.0,4,2019.0,10,5,19/07/2019 12:24:00,1563531840.0,4,2019.0,12,24,0,Normal
UK,Perth,Rapid,0.62,0.62,19.69,0.0,0.0,31.758,50.0,19/07/2019 10:14:00,1563524040.0,4,2019.0,10,14,19/07/2019 10:51:00,1563526260.0,4,2019.0,10,51,0,Normal
UK,Perth,Rapid,1.0,1.0,11.43,0.0,0.0,11.43,50.0,19/07/2019 10:17:00,1563524220.0,4,2019.0,10,17,19/07/2019 11:17:00,1563527820.0,4,2019.0,11,17,0,Normal
UK,Aberfeldy,Rapid,2.3,2.3,3.777,0.39,1.47,1.642,50.0,19/07/2019 10:32:00,1563525120.0,4,2019.0,10,32,19/07/2019 12:50:00,1563533400.0,4,2019.0,12,50,0,Normal
UK,Perth,Fast,2.02,2.02,5.81,0.0,0.0,2.876,22.0,19/07/2019 10:34:00,1563525240.0,4,2019.0,10,34,19/07/2019 12:35:00,1563532500.0,4,2019.0,12,35,0,Normal
UK,Perth,Rapid,0.23,0.23,4.91,0.0,0.0,21.348,50.0,19/07/2019 10:48:00,1563526080.0,4,2019.0,10,48,19/07/2019 11:02:00,1563526920.0,4,2019.0,11,2,0,Normal
UK,Perth,Rapid,0.38,0.38,6.42,0.64,4.11,16.895,50.0,19/07/2019 10:55:00,1563526500.0,4,2019.0,10,55,19/07/2019 11:18:00,1563527880.0,4,2019.0,11,18,0,Normal
UK,Kinross,Rapid,0.48,0.48,19.38,0.0,0.0,40.375,50.0,19/07/2019 10:59:00,1563526740.0,4,2019.0,10,59,19/07/2019 11:28:00,1563528480.0,4,2019.0,11,28,0,Normal
UK,Perth,Fast,3.98,3.98,14.96,0.12,1.8,3.759,22.0,19/07/2019 11:00:00,1563526800.0,4,2019.0,11,0,19/07/2019 14:59:00,1563541140.0,4,2019.0,14,59,0,Normal
UK,Crieff,Fast,0.55,0.55,3.876,0.92,3.57,7.047,22.0,19/07/2019 11:13:00,1563527580.0,4,2019.0,11,13,19/07/2019 11:46:00,1563529560.0,4,2019.0,11,46,0,Normal
UK,Blairgowrie,Rapid,0.17,0.17,1.64,0.14,0.23,9.647,50.0,19/07/2019 11:38:00,1563529080.0,4,2019.0,11,38,19/07/2019 11:48:00,1563529680.0,4,2019.0,11,48,0,Normal
UK,Perth,Fast,0.68,0.68,7.963,1.18,9.4,11.71,22.0,19/07/2019 11:50:00,1563529800.0,4,2019.0,11,50,19/07/2019 12:31:00,1563532260.0,4,2019.0,12,31,0,Normal
UK,Perth,Fast,1.18,1.18,3.88,0.0,0.0,3.288,22.0,19/07/2019 11:50:00,1563529800.0,4,2019.0,11,50,19/07/2019 13:01:00,1563534060.0,4,2019.0,13,1,0,Normal
UK,Perth,Fast,0.03,0.03,0.105,0.0,0.0,3.5,22.0,19/07/2019 11:51:00,1563529860.0,4,2019.0,11,51,19/07/2019 11:53:00,1563529980.0,4,2019.0,11,53,0,Normal
UK,Perth,Fast,2.17,2.17,4.71,0.0,0.0,2.171,22.0,19/07/2019 11:53:00,1563529980.0,4,2019.0,11,53,19/07/2019 14:03:00,1563537780.0,4,2019.0,14,3,0,Normal
UK,Perth,Fast,2.37,2.37,5.77,0.0,0.0,2.435,7.0,19/07/2019 11:53:00,1563529980.0,4,2019.0,11,53,19/07/2019 14:15:00,1563538500.0,4,2019.0,14,15,0,Normal
UK,Blairgowrie,Rapid,0.25,0.25,3.44,0.0,0.0,13.76,50.0,19/07/2019 11:56:00,1563530160.0,4,2019.0,11,56,19/07/2019 12:11:00,1563531060.0,4,2019.0,12,11,0,Normal
UK,Dunkeld,Rapid,0.15,0.15,1.35,0.0,0.0,9.0,50.0,19/07/2019 11:58:00,1563530280.0,4,2019.0,11,58,19/07/2019 12:07:00,1563530820.0,4,2019.0,12,7,0,Normal
UK,Auchterarder,Rapid,0.33,0.33,8.93,0.12,1.07,27.061,50.0,19/07/2019 12:00:00,1563530400.0,4,2019.0,12,0,19/07/2019 12:20:00,1563531600.0,4,2019.0,12,20,0,Normal
UK,Perth,Fast,0.9,0.9,9.415,0.0,0.0,10.461,22.0,19/07/2019 12:17:00,1563531420.0,4,2019.0,12,17,19/07/2019 13:11:00,1563534660.0,4,2019.0,13,11,0,Normal
UK,Perth,Rapid,0.25,0.25,7.02,0.0,0.0,28.08,50.0,19/07/2019 12:46:00,1563533160.0,4,2019.0,12,46,19/07/2019 13:01:00,1563534060.0,4,2019.0,13,1,0,Normal
UK,Blairgowrie,Rapid,0.12,0.12,2.822,0.0,0.0,23.517,50.0,19/07/2019 12:54:00,1563533640.0,4,2019.0,12,54,19/07/2019 13:01:00,1563534060.0,4,2019.0,13,1,0,Normal
UK,Perth,Rapid,0.62,0.62,21.85,0.7,15.29,35.242,50.0,19/07/2019 12:55:00,1563533700.0,4,2019.0,12,55,19/07/2019 13:32:00,1563535920.0,4,2019.0,13,32,0,Normal
UK,Kinross,Rapid,0.33,0.33,10.08,0.51,5.14,30.545,50.0,19/07/2019 13:05:00,1563534300.0,4,2019.0,13,5,19/07/2019 13:25:00,1563535500.0,4,2019.0,13,25,0,Normal
UK,Perth,Rapid,0.42,0.42,6.09,0.86,5.24,14.5,50.0,19/07/2019 13:11:00,1563534660.0,4,2019.0,13,11,19/07/2019 13:36:00,1563536160.0,4,2019.0,13,36,0,Normal
UK,Perth,Fast,0.68,0.68,11.294,1.1,12.42,16.609,22.0,19/07/2019 13:16:00,1563534960.0,4,2019.0,13,16,19/07/2019 13:57:00,1563537420.0,4,2019.0,13,57,0,Normal
UK,Kinross,Rapid,0.17,0.17,6.57,1.18,7.75,38.647,50.0,19/07/2019 13:22:00,1563535320.0,4,2019.0,13,22,19/07/2019 13:32:00,1563535920.0,4,2019.0,13,32,0,Normal
UK,Perth,Fast,22.52,22.52,38.48,0.0,0.0,1.709,7.0,19/07/2019 13:26:00,1563535560.0,4,2019.0,13,26,20/07/2019 11:57:00,1563616620.0,5,2019.0,11,57,0,Normal
UK,Kinross,Rapid,1.0,1.0,30.52,0.0,0.0,30.52,50.0,19/07/2019 13:35:00,1563536100.0,4,2019.0,13,35,19/07/2019 14:35:00,1563539700.0,4,2019.0,14,35,0,Normal
UK,Perth,Fast,1.15,1.15,3.29,0.0,0.0,2.861,22.0,19/07/2019 13:39:00,1563536340.0,4,2019.0,13,39,19/07/2019 14:48:00,1563540480.0,4,2019.0,14,48,0,Normal
UK,Blairgowrie,Rapid,0.33,0.33,7.71,0.0,0.0,23.364,50.0,19/07/2019 14:17:00,1563538620.0,4,2019.0,14,17,19/07/2019 14:37:00,1563539820.0,4,2019.0,14,37,0,Normal
UK,Crieff,Rapid,0.43,0.43,7.06,0.74,5.22,16.419,50.0,19/07/2019 14:34:00,1563539640.0,4,2019.0,14,34,19/07/2019 15:00:00,1563541200.0,4,2019.0,15,0,0,Normal
UK,Perth,Fast,0.15,0.15,1.443,1.08,1.56,9.62,22.0,19/07/2019 14:40:00,1563540000.0,4,2019.0,14,40,19/07/2019 14:49:00,1563540540.0,4,2019.0,14,49,0,Normal
UK,Perth,Rapid,0.48,0.48,11.35,0.7,7.94,23.646,50.0,19/07/2019 14:44:00,1563540240.0,4,2019.0,14,44,19/07/2019 15:13:00,1563541980.0,4,2019.0,15,13,0,Normal
UK,Dunkeld,Rapid,0.52,0.52,12.12,0.0,0.0,23.308,50.0,19/07/2019 14:57:00,1563541020.0,4,2019.0,14,57,19/07/2019 15:28:00,1563542880.0,4,2019.0,15,28,0,Normal
UK,Perth,Fast,2.82,2.82,9.294,0.38,3.53,3.296,7.0,19/07/2019 15:21:00,1563542460.0,4,2019.0,15,21,19/07/2019 18:10:00,1563552600.0,4,2019.0,18,10,0,Normal
UK,Perth,Rapid,1.0,1.0,18.9,0.0,0.0,18.9,50.0,19/07/2019 15:22:00,1563542520.0,4,2019.0,15,22,19/07/2019 16:22:00,1563546120.0,4,2019.0,16,22,0,Normal
UK,Kinross,Fast,25.0,25.0,23.78,0.0,0.0,0.951,22.0,19/07/2019 15:49:00,1563544140.0,4,2019.0,15,49,20/07/2019 16:49:00,1563634140.0,5,2019.0,16,49,0,Normal
UK,Perth,Fast,0.23,0.23,5.05,0.4,2.02,21.957,22.0,19/07/2019 15:58:00,1563544680.0,4,2019.0,15,58,19/07/2019 16:12:00,1563545520.0,4,2019.0,16,12,0,Normal
UK,Perth,Rapid,0.78,0.78,25.62,1.27,32.54,32.846,50.0,19/07/2019 15:59:00,1563544740.0,4,2019.0,15,59,19/07/2019 16:46:00,1563547560.0,4,2019.0,16,46,0,Normal
UK,Perth,Rapid,0.35,0.35,5.15,0.18,0.93,14.714,50.0,19/07/2019 16:01:00,1563544860.0,4,2019.0,16,1,19/07/2019 16:22:00,1563546120.0,4,2019.0,16,22,0,Normal
UK,Auchterarder,Rapid,0.3,0.3,9.58,0.95,9.1,31.933,50.0,19/07/2019 16:27:00,1563546420.0,4,2019.0,16,27,19/07/2019 16:45:00,1563547500.0,4,2019.0,16,45,0,Normal
UK,Kinross,Rapid,0.58,0.58,16.91,0.57,9.64,29.155,50.0,19/07/2019 16:28:00,1563546480.0,4,2019.0,16,28,19/07/2019 17:03:00,1563548580.0,4,2019.0,17,3,0,Normal
UK,Blairgowrie,Rapid,0.87,0.87,9.8,0.0,0.0,11.264,50.0,19/07/2019 16:34:00,1563546840.0,4,2019.0,16,34,19/07/2019 17:26:00,1563549960.0,4,2019.0,17,26,0,Normal
UK,Perth,Fast,0.77,0.77,8.189,0.3,2.46,10.635,22.0,19/07/2019 16:39:00,1563547140.0,4,2019.0,16,39,19/07/2019 17:25:00,1563549900.0,4,2019.0,17,25,0,Normal
UK,Kinross,Rapid,0.57,0.57,18.44,0.51,9.4,32.351,50.0,19/07/2019 17:08:00,1563548880.0,4,2019.0,17,8,19/07/2019 17:42:00,1563550920.0,4,2019.0,17,42,0,Normal
UK,Kinross,Rapid,0.28,0.28,12.54,0.15,1.88,44.786,50.0,19/07/2019 17:08:00,1563548880.0,4,2019.0,17,8,19/07/2019 17:25:00,1563549900.0,4,2019.0,17,25,0,Normal
UK,Pitlochry,Rapid,0.33,0.33,1.63,0.2,0.33,4.939,50.0,19/07/2019 17:25:00,1563549900.0,4,2019.0,17,25,19/07/2019 17:45:00,1563551100.0,4,2019.0,17,45,0,Normal
UK,Kinross,Rapid,0.2,0.2,8.1,0.0,0.0,40.5,50.0,19/07/2019 17:26:00,1563549960.0,4,2019.0,17,26,19/07/2019 17:38:00,1563550680.0,4,2019.0,17,38,0,Normal
UK,Perth,Fast,3.78,3.78,20.94,0.0,0.0,5.54,22.0,19/07/2019 17:41:00,1563550860.0,4,2019.0,17,41,19/07/2019 21:28:00,1563564480.0,4,2019.0,21,28,0,Normal
UK,Blairgowrie,Rapid,0.6,0.6,9.31,0.79,7.35,15.517,50.0,19/07/2019 17:45:00,1563551100.0,4,2019.0,17,45,19/07/2019 18:21:00,1563553260.0,4,2019.0,18,21,0,Normal
UK,Perth,Fast,0.15,0.15,1.378,0.81,1.12,9.187,22.0,19/07/2019 17:47:00,1563551220.0,4,2019.0,17,47,19/07/2019 17:56:00,1563551760.0,4,2019.0,17,56,0,Normal
UK,Perth,Rapid,0.57,0.57,12.49,0.5,6.25,21.912,50.0,19/07/2019 18:10:00,1563552600.0,4,2019.0,18,10,19/07/2019 18:44:00,1563554640.0,4,2019.0,18,44,0,Normal
UK,Perth,Fast,1.02,1.02,10.306,0.0,0.0,10.104,22.0,19/07/2019 18:13:00,1563552780.0,4,2019.0,18,13,19/07/2019 19:14:00,1563556440.0,4,2019.0,19,14,0,Normal
UK,Perth,Rapid,0.13,0.13,2.79,1.3,3.63,21.462,50.0,19/07/2019 18:43:00,1563554580.0,4,2019.0,18,43,19/07/2019 18:51:00,1563555060.0,4,2019.0,18,51,0,Normal
UK,Perth,Rapid,0.25,0.25,5.35,0.89,4.76,21.4,50.0,19/07/2019 18:45:00,1563554700.0,4,2019.0,18,45,19/07/2019 19:00:00,1563555600.0,4,2019.0,19,0,0,Normal
UK,Perth,Rapid,0.55,0.55,18.68,0.0,0.0,33.964,50.0,19/07/2019 18:53:00,1563555180.0,4,2019.0,18,53,19/07/2019 19:26:00,1563557160.0,4,2019.0,19,26,0,Normal
UK,Kinross,Rapid,0.37,0.37,5.61,1.02,5.72,15.162,50.0,19/07/2019 19:17:00,1563556620.0,4,2019.0,19,17,19/07/2019 19:39:00,1563557940.0,4,2019.0,19,39,0,Normal
